"","shopname","","","address","phone"
"1015","부산동대신역","35.112688","129.016686","부산광역시 서구 구덕로322번길 7 (동대신동3가)","051-231-8579"
"1016","더해운대R","35.158371","129.153065","부산광역시 해운대구 해운대해변로 197 (우동 해운대경동제이드아파트)","051-746-3622"
"1017","수영강변DT","35.203889","129.119336","부산광역시 해운대구 수영강변대로 516 (반여동)","051-528-3493"
"1018","센텀파크","35.178759","129.122541","부산광역시 해운대구 센텀중앙로 145 (재송동 더샵센텀파크1차아파트)","051-744-3572"
"1019","해운대역","35.163246","129.159547","부산광역시 해운대구 구남로 9 (우동)","051-746-3538"
"1020","부산재송DT","35.181271","129.124050","부산광역시 해운대구 해운대로 189 (재송동)","051-784-3268"
"1021","해운대","35.159965","129.162124","부산광역시 해운대구 구남로 49 (중동) 101호","051-743-3244"
"1022","센텀몰5","35.169914","129.128344","부산광역시 해운대구 센텀4로 15 (우동)[*미고시]","051-745-2838"
"1023","센텀로","35.1678356","129.13153920000002","부산광역시 해운대구 센텀2로 10 (우동) 센텀메디컬센타 1층 스타벅스 센텀로점","051-742-6948"
"1024","센텀신세계B1","35.1687027","129.1297466","부산광역시 해운대구 센텀남대로 35 (우동) 센텀시티 신세계UEC","051-745-1262"
"1025","해운대달맞이DT","35.1615043","129.1710436","부산광역시 해운대구 달맞이길 57 (중동) 1~3층","051-742-7802"
"1026","센텀그린타워","35.174668","129.126697","부산광역시 해운대구 센텀중앙로 78 (우동)","051-744-5741"
"1027","부산송정비치","35.1807279","129.20227690000001","부산광역시 해운대구 송정해변로 36 (송정동)","051-702-9644"
"1028","장산역","35.16914054","129.1766584","부산광역시 해운대구 해운대로 802 (좌동)","051-702-6935"
"1029","하버타운","35.15967926","129.1595078","부산광역시 해운대구 해운대해변로 257 엘지하버타운 (우동)","051-740-6595"
"1030","벡스코","35.16884711","129.1354444","부산광역시 해운대구 APEC로 55 벡스코내 (우동)","051-742-2075"
"1031","베네시티","35.15858833","129.150525","부산광역시 해운대구 해운대해변로 163 (우동)","051-742-1655"
"1032","팔레드시즈","35.1601225","129.1665774","부산광역시 해운대구 해운대해변로298번길 24 팔래드시즈 1-3호 2-3호 (중동)","051-743-2558"
"1033","블루스퀘어","35.17229566","129.1755924","부산광역시 해운대구 좌동로 96 (좌동)","051-704-6279"
"1034","센텀시티역","35.169925","129.132271","부산광역시 해운대구 센텀동로 9 트럼프월드센텀아파트 1층 (우동)","051-744-8526"
"1035","제니스스퀘어","35.156657","129.144091","부산광역시 해운대구 마린시티2로 33 제니스스퀘어 (우동)","051-744-8489"
"1036","신세계마린시티","35.15697","129.1434","부산광역시 해운대구 마린시티2로 38 (우동)","051-792-7153"
"1037","센텀갤러리","35.16891347","129.1296297","부산광역시 해운대구 센텀남대로 35 신세계백화점 UEC 6F (우동)","051-745-1856"
"1038","해운대달맞이","35.157925","129.182307","부산광역시 해운대구 달맞이길 189 (중동)","051-744-6754"
"1039","해운대이마트","35.166029","129.167397","부산광역시 해운대구 좌동순환로 511 해운대이마트 1층 (중동)","051-744-7496"
"1040","센텀드림월드","35.167027","129.132829","부산광역시 해운대구 센텀2로 25 센텀드림월드 1층 (우동)","051-744-8488"
"1041","센텀KNN","35.171765","129.128934","부산광역시 해운대구 센텀서로 30 (우동)","051-664-8787"
"1042","월드마크센텀","35.17137","129.131112","부산광역시 해운대구 센텀동로 25 1층 (우동)","051-744-7431"
"1043","울산대공원","35.532330","129.293827","울산광역시 남구 대공원입구로 4 (옥동)","052-258-3665"
"1044","울산도산사거리DT","35.531028","129.329740","울산광역시 남구 대암로129번길 9-6 (야음동)","052-269-8651"
"1045","울산시청사거리DT","35.537276","129.313613","울산광역시 남구 중앙로 182 (달동)","052-273-3312"
"1046","울산남구청DT","35.5441545","129.32459960000006","울산광역시 남구 번영로 215 (신정동)","052-256-3207"
"1047","울산중리사거리DT","35.54388","129.33868310000002","울산광역시 남구 돋질로 310 (삼산동)","052-266-3208"
"1048","울산옥동","35.5355131","129.28965070000004","울산광역시 남구 문수로 329 (옥동)","052-227-7982"
"1049","울산센트럴","35.538827","129.332793","울산광역시 남구 삼산로 231 (달동)","052-274-3243"
"1050","울산삼산타워","35.539484","129.336761","울산광역시 남구 삼산로 273 (삼산동) 삼산타워","052-276-6988"
"1051","울산삼산로","35.5384838","129.3373025","울산광역시 남구 삼산로 278 번길 8 (삼산동)","052-268-9878"
"1052","울산대","35.542467","129.260197","울산광역시 남구 대학로84번길 5-3 (무거동)","052-225-8829"
"1053","울산디자인거리","35.540501","129.33876","울산광역시 남구 삼산중로74번길 30-1 1~2층 (삼산동)","052-256-4702"
"1054","울산신복","35.547956","129.26287","울산광역시 남구 대학로 152 (무거동)","052-277-8742"
"1055","울산삼산대로","35.539174","129.335097","울산광역시 남구 삼산로 257 1층 (달동)","052-256-9380"
"1056","울산북구청DT","35.583521","129.358882","울산광역시 북구 산업로 1011 (연암동)","052-289-3503"
"1057","울산진장","35.562433","129.356469","울산광역시 북구 진장17길 10 (진장동)","052-916-0154"
"1058","울산정자비치DT","35.628685","129.440824","울산광역시 북구 동해안로 1601 (산하동)","052-297-3306"
"1059","울산화봉","35.588615","129.367334","울산광역시 북구 화봉로 75 (화봉동)","052-289-8729"
"1060","울산간절곶","35.3590048","129.3591978","울산광역시 울주군 서생면 대송리 25-18","052-238-5947"
"1061","울산MBC DT","35.561657","129.332358","울산광역시 중구 번영로 434 (복산동)","052-292-3570"
"1062","울산성안","35.577829","129.324413","울산광역시 중구 성안12길 45 (성안동)","052-212-3259"
"1063","울산성남삼거리","35.553215","129.320479","울산광역시 중구 젊음의2거리 33 (성남동)","052-212-3346"
"1064","울산성남동","35.55396882","129.32119","울산광역시 중구 젊음의거리 74 (성남동)","052-248-1984"
"1065","울산태화","35.550548","129.298364","울산광역시 중구 신기길 103 (1층2층 전체) (태화동)","052-248-6589"
"1066","현대동구","35.52114999","129.4317341","울산광역시 동구 방어진순환도로 899 (서부동) 현대백화점주차장","052-250-4168"
"1067","울산테라스파크","35.499635","129.429599","울산광역시 동구 방어진순환도로 652 (일산동)","052-233-8419"
"1068","경인교대입구역DT","37.5355197","126.7221530","인천광역시 계양구 계양대로 131 (작전동)","032-551-3658"
"1069","인천계양","37.5398491","126.7350019","인천광역시 계양구 장제로 808 (계산동)","032-552-8869"
"1070","인천작전","37.527064","126.721981","인천광역시 계양구 계양대로 37 1층 (작전동)","032-544-8599"
"1071","인천학익DT","37.4403818","126.6627574","인천광역시 미추홀구 매소홀로 368 (학익동)","032-872-3506"
"1072","인천용현DT","37.4523373","126.6325809","인천광역시 미추홀구 아암대로 107 (용현동)","032-885-3211"
"1073","주안역","37.463837","126.68074","인천광역시 미추홀구 주안로 100 1-2층 (주안동)","032-424-8322"
"1074","인하대","37.451827","126.654969","인천광역시 미추홀구 인하로 59 (용현동)","032-868-8422"
"1075","송림트레이더스","37.48307","126.66043","인천광역시 동구 봉수대로 82 이마트 트레이더스송림점1층 (송림동)","032-582-8630"
"1076","인천갈산DT","37.5189106","126.7321159","인천광역시 부평구 장제로 371 (갈산동)","032-528-8917"
"1077","인천삼산","37.507296","126.734181","인천광역시 부평구 길주로 643 (삼산동)","032-517-8812"
"1078","부평사거리","37.493886","126.721952","인천광역시 부평구 부평문화로 52 1~2층 (부평동)","032-528-8680"
"1079","부평시장역","37.496786","126.72307","인천광역시 부평구 부평대로 60 현대해상화재보험 1층 (부평동)","032-330-9755"
"1080","부평","37.49158659","126.7244861","인천광역시 부평구 경원대로 1397 (부평동)","032-514-1823"
"1081","부평로데오","37.49306528","126.7249329","인천광역시 부평구 시장로 21 1-3층 (부평동)","032-504-8309"
"1082","동암역","37.471537","126.702361","인천광역시 부평구 동암광장로 14 1~2층 (십정동)","032-429-8376"
"1083","부평역","37.491434","126.722134","인천광역시 부평구 경원대로 1377 1-4층 (부평동)","032-502-8352"
"1084","부평GM","37.512313","126.710236","인천광역시 부평구 부평대로 233 (청천동)","032-508-8463"
"1085","인천스퀘어원","37.406269","126.683786","인천광역시 연수구 청능대로 210 (동춘동)","032-456-4488"
"1086","인천동춘DT","37.412430","126.664447","인천광역시 연수구 앵고개로 171 (동춘동)","032-812-3607"
"1087","인천송도","37.397041","126.651825","인천광역시 연수구 컨벤시아대로 55 (송도동 송도이안)","032-833-3734"
"1088","송도트리플R","37.380763","126.659213","인천광역시 연수구 송도과학로16번길 33-1 (송도동)","032-310-9370"
"1089","인천송도DT","37.384821","126.644284","인천광역시 연수구 하모니로 136 (송도동)","032-833-3227"
"1090","인천연수","37.415072","126.677781","인천광역시 연수구 용담로 115 (연수동) 105106203호","032-818-3307"
"1091","송도캠퍼스타운역","37.387483","126.663494","인천광역시 연수구 송도과학로27번길 55 (송도동) 롯데캠퍼스타운","032-814-3229"
"1092","송도커넬워크","37.399483","126.636786","인천광역시 연수구 아트센터대로 131 (송도동)","032-858-9687"
"1093","송도센트럴파크","37.39523","126.640539","인천광역시 연수구 센트럴로 194 (송도동)","032-834-8633"
"1094","연수이마트","37.404386","126.681528","인천광역시 연수구 경원대로 184 (동춘동)","032-814-8328"
"1095","검단사거리역","37.6025256","126.6574188","인천광역시 서구 완정로 172 (마전동)","032-562-3660"
"1096","인천청라센트럴","37.5343559","126.6492859","인천광역시 서구 청라커낼로 300 (청라동 청라센트럴에일린의뜰)","032-566-3728"
"1097","인천당하DT","37.593418","126.675556","인천광역시 서구 원당대로 668 (당하동)","032-566-7984"
"1098","인천청라타워돔","37.533884","126.652098","인천광역시 서구 중봉대로 612번길 10-17","032-565-8967"
"1099","인천서구청DT","37.5424157","126.67636","인천광역시 서구 서곶로 277 (심곡동)","032-563-6785"
"1100","인천청라","37.531852","126.652141","인천광역시 서구 중봉대로 586번길 19","032-566-2707"
"1101","인천구월아시아드","37.442715","126.708511","인천광역시 남동구 인하로 556 (구월동)","032-469-3513"
"1102","인천터미널사거리","37.445260","126.700865","인천광역시 남동구 예술로 126 (구월동)","032-441-3303"
"1103","인천서창","37.424128","126.749997","인천광역시 남동구 서창남로 51 (서창동) 101102103호","032-464-3301"
"1104","인천간석DT","37.469719","126.690745","인천광역시 남동구 경원대로 974 (간석동)","032-422-3228"
"1105","인천예술회관역","37.449472","126.701438","인천광역시 남동구 예술로 174 (구월동) 흥국생명","032-438-8749"
"1106","구월로데오","37.44420071","126.7021764","인천광역시 남동구 인하로 497-22 2층 (구월동)","032-428-9246"
"1107","구월길병원","37.45167435","126.7074902","인천광역시 남동구 남동대로 773  14 삼성화재 인천사옥 (구월동)","032-438-7283"
"1108","인천구월","37.4462001","126.70099720000007","인천광역시 남동구 예술로 138 (구월동)","032-455-1150"
"1109","인천논현","37.400003","126.724387","인천광역시 남동구 논고개로 93 111112 206 207호 (논현동)","032-423-8533"
"1110","영종하늘도시","37.489420","126.561460","인천광역시 중구 하늘중앙로195번길 15 (중산동)","032-746-3718"
"1111","인천공항T2출국","37.4691084","126.4346961","인천광역시 중구 공항로 272 (운서동)","032-743-8261"
"1112","인천공항T2에어","37.465769","126.433126","인천광역시 중구 공항로 272 (운서동) 제2여객터미널 3층 탑승지역 25-235","032-743-8264"
"1113","인천공항T2입국","37.467830","126.432300","인천광역시 중구 공항로 272 (운서동) 제2여객터미널 1층 환영홀지역 23-202","032-743-8263"
"1114","영종도운서역","37.493991","126.492667","인천광역시 중구 신도시남로142번길 17 (운서동)","032-752-3414"
"1115","인천공항중앙","37.449611","126.450031","인천광역시 중구 공항로 272 (운서동) 인천국제공항여객터미널 FB-P5-73","032-743-0048"
"1116","인천공항랜드","37.446784","126.452879","인천광역시 중구 공항로 272 (운서동) 인천공항","032-743-8257"
"1117","동해DT","37.520193","129.114767","강원도 동해시 중앙로 219 (천곡동)","033-532-3314"
"1118","설악쏘라노","38.210590","128.528526","강원도 속초시 미시령로2983번길 111 (장사동)","033-637-3402"
"1119","속초DT","38.1898709","128.58441240000002","강원도 속초시 동해대로 4114 (조양동)","033-633-7989"
"1120","속초중앙로","38.202593","128.589453","강원도 속초시 중앙로 123 (금호동)","033-637-8617"
"1121","춘천구봉산R","37.888306","127.776182","강원도 춘천시 동면 순환대로 1154-63","033-244-9180"
"1122","춘천후평DT","37.879435","127.750579","강원도 춘천시 후석로 318 (후평동)","033-257-3287"
"1123","춘천석사DT","37.856608","127.739326","강원도 춘천시 후석로 13 (석사동)","033-262-2634"
"1124","춘천명동","37.87999215","127.7275212","강원도 춘천시 중앙로 57 (중앙로2가)","033-242-8266"
"1125","춘천이마트","37.86381381","127.71833","강원도 춘천시 경춘로 2353 (온의동) E-마트 춘천점내 1층","033-241-1974"
"1126","강원대","37.872749","127.745062","강원도 춘천시 서부대성로 243-1 (효자동)","033-256-8490"
"1127","대명비발디","37.645094","127.682234","강원도 홍천군 한치골길 262 (서면) 대명비발디파크","033-434-1025"
"1128","오션월드","37.648815","127.686053","강원도 홍천군 한치골길 262 (서면) 대명비발디파크 오션월드","033-434-9805"
"1129","강릉교동광장","37.764312","128.877061","강원도 강릉시 교동광장로 114 (교동)","033-642-3463"
"1130","강릉중앙로","37.7544531","128.8962224","강원도 강릉시 경강로 2096 (임당동)","033-645-7835"
"1131","강릉안목항","37.771376","128.948725","강원도 강릉시 창해로14번길 40 (견소동)","033-653-8628"
"1132","대명델피노","38.212094","128.493948","강원도 고성군 토성면 미시령옛길 1153","033-636-8697"
"1133","원주반곡DT","37.319904","127.971570","강원도 원주시 동부순환로 37 (반곡동)","033-762-3664"
"1134","원주명륜DT","37.335971","127.949754","강원도 원주시 남원로 588 (명륜동)","033-764-2760"
"1135","원주무실","37.332972","127.930448","강원도 원주시 능라동길 73 (무실동)","033-745-3448"
"1136","원주혁신도시","37.323157","127.980611","강원도 원주시 혁신로 61 (반곡동)","033-747-3341"
"1137","원주단구","37.330449","127.949266","강원도 원주시 서원대로 402 대신프라자 101102103호 (단구동)","033-766-8611"
"1138","원주터미널","37.343887","127.9311","강원도 원주시 서원대로 178 (단계동)","033-748-7545"
"1139","김해구산DT","35.255678","128.866418","경상남도 김해시 김해대로 1918 (구산동)","055-332-3585"
"1140","신세계김해R","35.229471","128.872823","경상남도 김해시 전하로304번길 24 (외동) 신세계백화점 1층","055-272-1142"
"1141","김해이마트","35.229471","128.872823","경상남도 김해시 전하로304번길 24 (외동) 김해 이마트 1층","055-327-3303"
"1142","김해인제대","35.2436107","128.904162","경상남도 김해시 인제로 168 (어방동)","055-337-4885"
"1143","김해대로DT","35.227992","128.896545","경상남도 김해시 김해대로 (삼정동)","055-338-9826"
"1144","김해외동DT","35.2293661","128.86279760000002","경상남도 김해시 분성로 146 (외동)","055-326-8772"
"1145","김해율하","35.176597","128.812782","경상남도 김해시 율하3로91번길 30-5","055-323-3704"
"1146","김해삼계","35.261527","128.871614","경상남도 김해시 가야로 182 (삼계동)","055-312-8561"
"1147","김해내동","35.2371519","128.86752079999996","경상남도 김해시 경원로 67 (내동)","055-338-7421"
"1148","경남사천DT","35.081409","128.083669","경상남도 사천시 사천읍 사천대로 1844","055-854-3711"
"1149","사천벌리","34.9411367","128.0863809","경상남도 사천시 주공로 31 (벌리동)","055-832-8782"
"1150","진주평거","35.172324","128.060063","경상남도 진주시 진양호로 206 BYC빌딩1층","055-741-3216"
"1151","진주칠암DT","35.174907","128.092942","경상남도 진주시 진주대로829번길 2 (주약동)","055-761-8976"
"1152","경남과기대","35.1789792","128.0947936","경상남도 진주시 동진로 34 (칠암동)","055-761-8781"
"1153","진주중안","35.192977","128.082987","경상남도 진주시 진양호로527번길 3 (중안동)","055-747-8717"
"1154","진주신안","35.184237","128.067852","경상남도 진주시 진양호로 353 (신안동)","055-748-7642"
"1155","진주경상대","35.15241245","128.1057139","경상남도 진주시 진주대로 510 (가좌동)","055-753-8285"
"1156","마산회원DT","35.2206567","128.5744344","경상남도 창원시 마산회원구 3·15대로 518 (회원동)","055-242-3717"
"1157","창원상남로","35.2213","128.6810","경상남도 창원시 성산구 상남로 88 (상남동)","055-262-3775"
"1158","마산역DT","35.2362004","128.5805449","경상남도 창원시 마산회원구 3·15대로 715 (석전동)","055-297-3558"
"1159","마산해안대로DT","35.204197","128.580572","경상남도 창원시 마산합포구 해안대로 383 (오동동)","055-247-3540"
"1160","진해자은DT","35.143793","128.706881","경상남도 창원시 진해구 진해대로 962 (자은동)","055-552-3501"
"1161","창원역DT","35.257066","128.607861","경상남도 창원시 의창구 의창대로 68 (팔용동)","055-296-3458"
"1162","창원호계DT","35.261507","128.523036","경상남도 창원시 마산회원구 내서읍 호원로 315","055-232-3494"
"1163","창원마창대교","35.170623","128.597273","경상남도 창원시 성산구 삼귀로 159 (귀곡동)","055-261-3445"
"1164","삼성창원병원","35.242951","128.592019","경상남도 창원시 마산회원구 팔용로 158 (합성동)","055-253-3285"
"1165","마산터미널","35.2381341","128.58327","경상남도 창원시 마산회원구 합성남로 6-1 (합성동)","055-295-7880"
"1166","창원상남사거리","35.2201968","128.6834225","경상남도 창원시 성산구 단정로 25","055-264-7864"
"1167","진해용원","35.101122","128.809896","경상남도 창원시 진해구 안골로 336 (용원동) 형제빌딩","055-552-8725"
"1168","창원팔용","35.254521","128.611915","경상남도 창원시 의창구 팔용로 419 (팔용동)","055-292-8718"
"1169","창원리베라","35.223387","128.680163","경상남도 창원시 성산구 중앙대로100번길 9 리베라컨벤션 (상남동)","055-264-7627"
"1170","창원상남중앙","35.222756","128.684363","경상남도 창원시 성산구 마디미로 20 유탑프라자 (상남동)","055-289-8620"
"1171","창원상남동R","35.22446767","128.6839546","경상남도 창원시 성산구 상남로 132 (상남동)","055-263-8226"
"1172","신세계마산","35.21960023","128.5863581","경상남도 창원시 마산합포구 합포로 251 (산호동) 신세계백화점 내 지하1층","055-240-1828"
"1173","창원시티세븐","35.24025455","128.6527585","경상남도 창원시 의창구 원이대로 320 (대원동) 더시티세븐 시티세븐","055-600-5348"
"1174","경남대","35.178461","128.5586","경상남도 창원시 마산합포구 월영남로 3 (해운동)","055-246-8549"
"1175","창원용지호수","35.229881","128.68189","경상남도 창원시 의창구 용지로169번길 1 (용호동)","055-289-8457"
"1176","통영이마트","34.887148","128.418047","경상남도 통영시 광도면 죽림4로 9","055-646-8458"
"1177","거제고현","34.8907709","128.6221848","경상남도 거제시 거제중앙로 1936 (고현동)","055-632-3589"
"1178","거제대명리조트","34.843522","128.70264","경상남도 거제시 일운면 거제대로 2660 거제대명리조트 1층","055-733-7335"
"1179","거제옥포","34.89353088","128.691816","경상남도 거제시 옥포대첩로 38 (옥포동)","055-687-8308"
"1180","디큐브거제","34.891009","128.616632","경상남도 거제시 장평로 12 (장평동)","055-680-0160"
"1181","남양산IC DT","35.319987","129.030485","경상남도 양산시 동면 양산대로 532","055-387-3582"
"1182","양산증산역","35.310553","129.009815","경상남도 양산시 물금읍 증산역로 177","055-911-5367"
"1183","양산가촌","35.317005","129.001429 ","경상남도 양산시 물금읍 야리로 25","055-381-3473"
"1184","양산덕계DT","35.375986","129.155662","경상남도 양산시 웅상대로 860 (덕계동)","055-382-3386"
"1185","양산터미널","35.3353404","129.02685","경상남도 양산시 양산역1길 7 (중부동) 양산시외버스터미널","055-383-9891"
"1186","양산범어","35.329017","129.014136","경상남도 양산시 물금읍 범어로 62","055-381-8701"
"1187","양산이마트","35.337026","129.026484","경상남도 양산시 양산역6길 12 양산이마트 1층 (중부동)","055-367-8390"
"1188","경산중방DT","35.827736","128.736944","경상북도 경산시 경안로 222 (중방동)","053-814-3316"
"1189","영남대아트센터","35.8321641","128.7518856","경상북도 경산시 대학로 280 (대동) 영남대학교","053-814-8806"
"1190","영남대중앙도서관","35.8331655","128.7580143","경상북도 경산시 대학로 280 (조영동) 영남대학교","053-811-8780"
"1191","영남대","35.836968","128.753065","경상북도 경산시 청운로 16 1~3층 (대동)","053-811-8675"
"1192","대구가톨릭대","35.907786","128.812463","경상북도 경산시 하양읍 하양로 18","053-854-8650"
"1193","경산이마트","35.83571847","128.7197969","경상북도 경산시 옥산로 227 (중산동) 경산이마트","053-813-1970"
"1194","경주보문","35.836607","129.284983","경상북도 경주시 보문로 537 (천군동)","054-771-3412"
"1195","경주터미널DT","35.838226","129.203324","경상북도 경주시 태종로 686 (사정동)","054-743-3220"
"1196","경주황성","35.8638933","129.21298109999998","경상북도 경주시 황성로1번길 4 (황성동)","054-741-8945"
"1197","경주대릉원","35.8339927","129.2149807","경상북도 경주시 첨성로 125 (황남동)","054-773-8774"
"1198","경주보문호수DT","35.8532391","129.2686877","경상북도 경주시 보문로 132-6 (북군동)","054-741-0040"
"1199","경주중앙","35.842119","129.212469","경상북도 경주시 원효로 105-1 (노동동)","054-749-8577"
"1200","경주보문로DT","35.838831","129.285953","경상북도 경주시 보문로 510-6 외 1번지(신평동 719-220) (천군동)","054-745-8527"
"1201","구미상모DT","36.0823172","128.35638470000003","경상북도 구미시 금오대로 439 (상모동)","054-462-3613"
"1202","구미도량DT","36.138474","128.316815","경상북도 구미시 야은로 312 (도량동)","054-452-3541"
"1203","구미옥계","36.138285","128.419563","경상북도 구미시 옥계북로 20 (양포동)","054-476-4233"
"1204","구미시청DT","36.1176314","128.34160680000002","경상북도 구미시 송정대로 27 (송정동)","054-451-8951"
"1205","구미인의","36.1069986","128.4207103","경상북도 구미시 인동중앙로 15 (인의동)","054-476-8796"
"1206","구미금오산DT","36.12245","128.323746","경상북도 구미시 금오산로 205 (남통동)","054-454-8681"
"1207","구미","36.12817066","128.3326941","경상북도 구미시 구미중앙로 94 (원평동)","054-454-5430"
"1208","구미인동","36.10809343","128.4183751","경상북도 구미시 인동가산로 9-3 노블레스타워 1층 (황상동)","054-474-8260"
"1209","구미공단","36.101533","128.385933","경상북도 구미시 1공단로 212 HALLA SIGMA VALLEY 106 (공단동)","054-461-7440"
"1210","포항쌍용DT","36.0155","129.352589","경상북도 포항시 남구 중흥로 122 (상도동)","054-284-3436"
"1211","포항오천","35.9642032","129.4027158","경상북도 포항시 남구 오천읍 원동로 15","054-293-8974"
"1212","포항대도동","36.0176223","129.36026919999995","경상북도 포항시 남구 포스코대로 340 (대도동)","054-275-7937"
"1213","포항대이","36.025372","129.339307","경상북도 포항시 남구 포스코대로 124 (대잠동)","054-275-9853"
"1214","포항이마트","35.991402","129.398459","경상북도 포항시 남구 냉천로 10 이마트 포항점 1층 (인덕동)","054-275-8613"
"1215","포항애비뉴","36.013016","129.34869","경상북도 포항시 남구 중흥로 77 (상도동) 밸류플러스복합빌딩","054-272-0671"
"1216","포항시청","36.018247","129.342089","경상북도 포항시 남구 시청로 5 (대잠동)","054-272-9737"
"1217","문경새재","36.759398","128.077572","경상북도 문경시 새재로 906 (문경읍)","054-571-5760"
"1218","김천구미역","36.116366","128.181653","경상북도 김천시 혁신3로 26 (율곡동)","054-435-3341"
"1219","김천시청DT","36.132504","128.11759","경상북도 김천시 시청로 47 (대신동)","054-431-2215"
"1220","안동시청","36.5663574","128.7311385","경상북도 안동시 서동문로 173 (삼산동)","054-854-8907"
"1221","안동옥동","36.563324","128.702130","경상북도 안동시 경북대로 379 (옥동)","054-857-9821"
"1222","포항장성DT","36.074535","129.384214","경상북도 포항시 북구 새천년대로 1255 (장성동)","054-241-3349"
"1223","포항양덕","36.0815505","129.3981614","경상북도 포항시 북구 장량로 162 (양덕동)","054-253-9890"
"1224","포항중앙","36.038713","129.364099","경상북도 포항시 북구 불종로 41 (신흥동)","054-252-8744"
"1225","포항영일대비치","36.0549919","129.37698060000002","경상북도 포항시 북구 삼호로 186 (항구동)","054-232-8366"
"1226","전남광양DT","34.943156","127.697960","전라남도 광양시 중마중앙로 143","061-795-3295"
"1227","목포터미널DT","34.8101683","126.4169697","전라남도 목포시 영산로 495","061-273-3718"
"1228","목포하당","34.803958","126.419806","전라남도 목포시 백년대로 293 (상동)","061-285-3408"
"1229","목포북항DT","34.8086337","126.37326580000001","전라남도 목포시 고하대로 694 (산정동)","061-274-3201"
"1230","목포옥암","34.807386","126.4272671","전라남도 목포시 백년대로375번길 1 (옥암동)","061-287-8784"
"1231","목포평화광장","34.796986","126.43495","전라남도 목포시 미항로 137 (상동)","061-283-9636"
"1232","목포남악","34.8131423","126.4617254","전라남도 무안군 남악3로82번길 11","061-283-8841"
"1233","순천연향","34.952486","127.518861","전라남도 순천시 연향번영길 118 (연향동)","061-722-3393"
"1234","순천신대","34.933509","127.550306","전라남도 순천시 해룡면 향매로 97","061-723-3558"
"1235","순천호수공원","34.968146","127.523261","전라남도 순천시 왕지2길 17 (왕지동)","061-723-3371"
"1236","순천조례","34.971612","127.520805","전라남도 순천시 비봉2길 9 (조례동)","061-727-8404"
"1237","여수해양공원","34.738437","127.744285","전라남도 여수시 이순신 광장로 192","061-662-3677"
"1238","여수웅천","34.746166","127.671046","전라남도 여수시 예울마루로 37-53 (웅천동)","061-683-3510"
"1239","여수둔덕DT","34.768947","127.697469","전라남도 여수시 좌수영로 482 (둔덕동)","061-653-3261"
"1240","여수여서","34.752883","127.704195","전라남도 여수시 여문1로 49 (여서동)","061-654-8727"
"1241","여수여천","34.75984","127.667034","전라남도 여수시 망마로 39 (학동)","061-686-8452"
"1242","전남나주","35.022514","126.788058","전라남도 나주시 상야1길 21 (빛가람동)","061-336-3276"
"1243","익산모현","35.948353","126.942392","전라북도 익산시 선화로 106 (모현동1가)","063-837-3670"
"1244","익산영등DT","35.959316","126.968766","전라북도 익산시 무왕로 1005 (영등동)","063-851-3341"
"1245","익산영등","35.958206","126.973766","전라북도 익산시 무왕로 1052 (영등동)","063-836-7481"
"1246","전주송천DT","35.867469","127.121929","전북 전주시 송천중앙로 228","063-278-3578"
"1247","전북대병원DT","35.842014","127.137492","전라북도 전주시 덕진구 백제대로 616 (금암동)","063-271-3688"
"1248","전주혁신도시","35.838110","127.059364","전라북도 전주시 덕진구 기지로 68 (중동)","063-224-3577"
"1249","전주덕진광장DT","35.842878","127.124205","전라북도 전주시 덕진구 기린대로 491 (덕진동1가)","063-271-3481"
"1250","전북대","35.8429149","127.12682289999998","전라북도 전주시 덕진구 명륜4길 12 (덕진동1가)","063-251-8511"
"1251","전주평화DT","35.788482","127.131075","전라북도 전주시 완산구 모악로 4696 (평화동2가)","063-226-3580"
"1252","전주백제대로DT","35.814654","127.123414","전라북도 전주시 완산구 백제대로 242 (중화산동2가)","063-237-3457"
"1253","전주효자DT","35.8058839","127.11108430000001","전라북도 전주시 완산구 용머리로 7 (효자동1가)","063-224-8973"
"1254","전주서신","35.8345971","127.1161323","전라북도 전주시 완산구 서신로 104 (서신동)","063-252-8990"
"1255","전주중화산","35.82509530000001","127.11695480000003","전라북도 전주시 완산구 유연로 288 (중화산동2가)","063-226-6939"
"1256","전주홍산로","35.8148784","127.1064483","전라북도 전주시 완산구 홍산로 238 (효자동2가)","063-236-8897"
"1257","전주한옥마을","35.8134452","127.1485323","전라북도 전주시 완산구 팔달로 123 (전동)","063-282-9882"
"1258","전북도청","35.81559","127.109351","전라북도 전주시 완산구 홍산중앙로 22 (효자동3가)","063-228-8750"
"1259","전주경원","35.819775","127.144494","전라북도 전주시 완산구 전주객사4길 44-18 (고사동)","063-287-8462"
"1260","전북정읍DT","35.570273","126.851701","전라북도 정읍시 충정로 271 (수성동)","063-532-3324"
"1261","군산수송","35.964213","126.717207","전라북도 군산시 수송로 195 (수송동)","063-468-9454"
"1262","군산대","35.945739","126.685965","전라북도 군산시 황룡로 7 (미룡동)","063-467-8540"
"1263","공주동학사DT","36.3633600","127.2535628 ","충청남도 공주시 반포면 동학사1로 114","042-822-3623"
"1264","공주신관","36.474648","127.14003","충청남도 공주시 번영1로 113 (신관동)","041-881-8736"
"1265","논산중앙","36.2012496","127.0899058","충청남도 논산시 중앙로398번길 13-10","041-734-8961"
"1266","서산예천DT","36.771727","126.440171","충청남도 서산시 나무장1길 22 (예천동)","041-668-3517"
